,game,team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,year_month
7630,WAS @ BKN 2016-12-05,BKN,240.0,40.0,81.0,0.494,11.0,27.0,0.40700000000000003,22.0,30.0,0.733,13.0,37.0,50.0,25.0,5.0,3.0,21.0,15.0,113.0,,0.6,0.562,0.33299999999999996,0.37,32.5,82.2,58.8,62.5,5.0,5.2,18.2,100.0,113.0,118.0,201612
7631,WAS @ BKN 2016-12-05,WAS,240.0,45.0,92.0,0.489,14.0,34.0,0.41200000000000003,14.0,18.0,0.778,8.0,27.0,35.0,26.0,17.0,5.0,10.0,22.0,118.0,,0.59,0.565,0.37,0.196,17.8,67.5,41.2,57.8,17.0,9.3,9.1,100.0,118.0,113.0,201612
7632,WAS @ BKN 2017-02-08,BKN,265.0,38.0,91.0,0.418,9.0,33.0,0.273,25.0,36.0,0.6940000000000001,15.0,40.0,55.0,20.0,6.0,5.0,16.0,24.0,110.0,,0.515,0.467,0.363,0.396,28.8,70.2,50.5,52.6,5.7,6.9,13.0,100.0,105.2,109.1,201702
7633,WAS @ BKN 2017-02-08,WAS,265.0,40.0,97.0,0.41200000000000003,9.0,25.0,0.36,25.0,33.0,0.758,17.0,37.0,54.0,21.0,9.0,5.0,12.0,26.0,114.0,,0.511,0.45899999999999996,0.258,0.34,29.8,71.2,49.5,52.5,8.6,8.6,9.7,100.0,109.1,105.2,201702
7634,WAS @ BKN 2017-12-12,BKN,240.0,34.0,84.0,0.405,10.0,43.0,0.233,25.0,33.0,0.758,9.0,44.0,53.0,26.0,4.0,6.0,14.0,21.0,103.0,,0.523,0.46399999999999997,0.512,0.39299999999999996,19.6,78.6,52.0,76.5,4.0,8.2,12.4,100.0,102.3,97.3,201712
7635,WAS @ BKN 2017-12-12,WAS,240.0,38.0,95.0,0.4,4.0,22.0,0.182,18.0,22.0,0.818,12.0,37.0,49.0,18.0,8.0,3.0,10.0,26.0,98.0,,0.46799999999999997,0.42100000000000004,0.23199999999999998,0.23199999999999998,21.4,80.4,48.0,47.4,7.9,7.3,8.7,100.0,97.3,102.3,201712
7636,WAS @ BKN 2017-12-22,BKN,240.0,44.0,88.0,0.5,14.0,41.0,0.341,17.0,21.0,0.81,13.0,47.0,60.0,29.0,4.0,4.0,14.0,17.0,119.0,,0.612,0.58,0.466,0.239,31.7,87.0,63.2,65.9,4.1,5.5,12.6,100.0,123.1,86.9,201712
7637,WAS @ BKN 2017-12-22,WAS,240.0,34.0,93.0,0.366,5.0,20.0,0.25,11.0,15.0,0.733,7.0,28.0,35.0,22.0,7.0,1.0,7.0,18.0,84.0,,0.42200000000000004,0.392,0.215,0.161,13.0,68.3,36.8,64.7,7.2,2.1,6.6,100.0,86.9,123.1,201712
7638,WAS @ BOS 2015-11-06,BOS,240.0,44.0,97.0,0.45399999999999996,12.0,30.0,0.4,18.0,23.0,0.7829999999999999,15.0,38.0,53.0,24.0,18.0,5.0,17.0,21.0,118.0,,0.551,0.515,0.309,0.237,30.0,79.2,54.1,54.5,16.7,7.9,13.7,100.0,109.4,90.8,201511
7639,WAS @ BOS 2015-11-06,WAS,240.0,36.0,88.0,0.409,8.0,25.0,0.32,18.0,23.0,0.7829999999999999,10.0,35.0,45.0,23.0,10.0,8.0,24.0,27.0,98.0,,0.499,0.455,0.284,0.261,20.8,70.0,45.9,63.9,9.3,11.9,19.7,100.0,90.8,109.4,201511
7640,WAS @ BOS 2015-11-27,BOS,240.0,42.0,97.0,0.433,12.0,33.0,0.364,15.0,19.0,0.789,19.0,39.0,58.0,28.0,11.0,7.0,15.0,15.0,111.0,,0.527,0.495,0.34,0.196,36.5,75.0,55.8,66.7,11.1,10.6,12.5,100.0,112.3,78.9,201511
7641,WAS @ BOS 2015-11-27,WAS,240.0,27.0,84.0,0.321,5.0,18.0,0.278,19.0,22.0,0.8640000000000001,13.0,33.0,46.0,16.0,7.0,4.0,22.0,19.0,78.0,,0.41600000000000004,0.35100000000000003,0.214,0.262,25.0,63.5,44.2,59.3,7.1,6.3,19.0,100.0,78.9,112.3,201511
7642,WAS @ BOS 2017-01-11,BOS,240.0,43.0,85.0,0.506,17.0,41.0,0.415,14.0,18.0,0.778,10.0,35.0,45.0,20.0,5.0,7.0,14.0,10.0,117.0,,0.63,0.606,0.48200000000000004,0.212,26.3,68.6,50.6,46.5,5.2,8.9,13.1,100.0,122.5,113.1,201701
7643,WAS @ BOS 2017-01-11,WAS,240.0,45.0,105.0,0.429,10.0,26.0,0.385,8.0,12.0,0.667,16.0,28.0,44.0,28.0,10.0,3.0,7.0,13.0,108.0,,0.49,0.47600000000000003,0.248,0.114,31.4,73.7,49.4,62.2,10.5,6.8,6.0,100.0,113.1,122.5,201701
7644,WAS @ BOS 2017-03-20,BOS,240.0,40.0,93.0,0.43,10.0,33.0,0.303,20.0,28.0,0.7140000000000001,19.0,34.0,53.0,19.0,10.0,6.0,13.0,24.0,110.0,,0.522,0.484,0.355,0.301,38.0,81.0,57.6,47.5,10.0,11.8,11.0,100.0,110.0,102.0,201703
7645,WAS @ BOS 2017-03-20,WAS,240.0,37.0,86.0,0.43,8.0,35.0,0.22899999999999998,20.0,26.0,0.769,8.0,31.0,39.0,24.0,6.0,4.0,18.0,28.0,102.0,,0.523,0.47700000000000004,0.40700000000000003,0.302,19.0,62.0,42.4,64.9,6.0,6.7,15.6,100.0,102.0,110.0,201703
7646,WAS @ BOS 2017-04-30,BOS,240.0,46.0,90.0,0.511,19.0,39.0,0.48700000000000004,12.0,15.0,0.8,12.0,26.0,38.0,32.0,8.0,7.0,11.0,25.0,123.0,,0.637,0.617,0.433,0.16699999999999998,31.6,68.4,50.0,69.6,8.6,10.9,10.2,100.0,132.7,119.7,201704
7647,WAS @ BOS 2017-04-30,WAS,240.0,44.0,87.0,0.506,10.0,23.0,0.435,13.0,22.0,0.591,12.0,26.0,38.0,27.0,6.0,7.0,12.0,14.0,111.0,,0.574,0.563,0.264,0.253,31.6,68.4,50.0,61.4,6.5,13.7,11.0,100.0,119.7,132.7,201704
7648,WAS @ BOS 2017-05-02,BOS,265.0,45.0,88.0,0.511,13.0,36.0,0.361,26.0,34.0,0.765,12.0,29.0,41.0,26.0,11.0,7.0,16.0,21.0,129.0,,0.626,0.585,0.409,0.386,27.9,69.0,48.2,57.8,10.4,10.8,13.4,100.0,121.7,112.3,201705
7649,WAS @ BOS 2017-05-02,WAS,265.0,46.0,99.0,0.465,10.0,34.0,0.294,17.0,22.0,0.773,13.0,31.0,44.0,28.0,7.0,10.0,17.0,29.0,119.0,,0.547,0.515,0.34299999999999997,0.222,31.0,72.1,51.8,60.9,6.6,19.2,13.5,100.0,112.3,121.7,201705
7650,WAS @ BOS 2017-05-10,BOS,240.0,46.0,87.0,0.529,16.0,33.0,0.485,15.0,21.0,0.7140000000000001,9.0,39.0,48.0,33.0,7.0,8.0,11.0,25.0,123.0,,0.639,0.621,0.379,0.24100000000000002,23.7,70.9,51.6,71.7,7.2,12.9,10.3,100.0,127.3,104.6,201705
7651,WAS @ BOS 2017-05-10,WAS,240.0,35.0,91.0,0.385,7.0,29.0,0.24100000000000002,24.0,29.0,0.828,16.0,29.0,45.0,21.0,5.0,5.0,12.0,18.0,101.0,,0.48700000000000004,0.423,0.319,0.319,29.1,76.3,48.4,60.0,5.2,9.3,10.4,100.0,104.6,127.3,201705
7652,WAS @ BOS 2017-05-15,BOS,240.0,42.0,79.0,0.532,11.0,24.0,0.45799999999999996,20.0,25.0,0.8,4.0,27.0,31.0,27.0,7.0,4.0,8.0,24.0,115.0,,0.639,0.601,0.304,0.316,10.8,73.0,41.9,64.3,7.5,7.8,8.2,100.0,123.3,112.5,201705
7653,WAS @ BOS 2017-05-15,WAS,240.0,36.0,80.0,0.45,10.0,29.0,0.345,23.0,29.0,0.7929999999999999,10.0,33.0,43.0,18.0,6.0,4.0,15.0,17.0,105.0,,0.5660000000000001,0.513,0.363,0.363,27.0,89.2,58.1,50.0,6.4,7.3,13.9,100.0,112.5,123.3,201705
7654,WAS @ BOS 2017-12-25,BOS,240.0,39.0,81.0,0.48100000000000004,14.0,29.0,0.483,11.0,17.0,0.647,8.0,37.0,45.0,20.0,2.0,4.0,16.0,23.0,103.0,,0.5820000000000001,0.568,0.358,0.21,19.5,72.5,48.9,51.3,2.1,6.0,15.3,100.0,107.0,115.3,201712
7655,WAS @ BOS 2017-12-25,WAS,240.0,43.0,93.0,0.462,6.0,26.0,0.231,19.0,28.0,0.679,14.0,33.0,47.0,26.0,6.0,4.0,8.0,17.0,111.0,,0.527,0.495,0.28,0.301,27.5,80.5,51.1,60.5,6.2,7.7,7.1,100.0,115.3,107.0,201712
7656,WAS @ BOS 2018-03-14,BOS,290.0,48.0,99.0,0.485,12.0,26.0,0.462,16.0,23.0,0.696,10.0,34.0,44.0,30.0,9.0,5.0,17.0,22.0,124.0,,0.568,0.545,0.263,0.23199999999999998,20.4,72.3,45.8,62.5,8.0,7.7,13.5,100.0,109.7,110.5,201803
7657,WAS @ BOS 2018-03-14,WAS,290.0,46.0,97.0,0.474,12.0,32.0,0.375,21.0,28.0,0.75,13.0,39.0,52.0,29.0,10.0,6.0,19.0,26.0,125.0,,0.5720000000000001,0.536,0.33,0.289,27.7,79.6,54.2,63.0,8.8,8.2,14.8,100.0,110.5,109.7,201803
7658,WAS @ CHA 2015-11-25,CHA,240.0,39.0,83.0,0.47,8.0,26.0,0.308,15.0,15.0,1.0,9.0,42.0,51.0,22.0,5.0,6.0,19.0,17.0,101.0,,0.564,0.518,0.313,0.18100000000000002,23.1,79.2,55.4,56.4,5.2,10.9,17.5,100.0,104.7,90.2,201511
7659,WAS @ CHA 2015-11-25,WAS,240.0,31.0,87.0,0.35600000000000004,10.0,32.0,0.313,15.0,18.0,0.833,11.0,30.0,41.0,15.0,13.0,4.0,14.0,20.0,87.0,,0.45799999999999996,0.414,0.368,0.207,20.8,76.9,44.6,48.4,13.5,7.0,12.9,100.0,90.2,104.7,201511
7660,WAS @ CHA 2016-02-06,CHA,240.0,38.0,81.0,0.469,12.0,27.0,0.444,20.0,25.0,0.8,7.0,36.0,43.0,23.0,7.0,5.0,15.0,21.0,108.0,,0.5870000000000001,0.5429999999999999,0.33299999999999996,0.309,16.3,81.8,49.4,60.5,7.2,8.2,14.0,100.0,110.3,106.2,201602
7661,WAS @ CHA 2016-02-06,WAS,240.0,38.0,86.0,0.442,9.0,25.0,0.36,19.0,24.0,0.792,8.0,36.0,44.0,22.0,9.0,5.0,11.0,21.0,104.0,,0.539,0.494,0.29100000000000004,0.27899999999999997,18.2,83.7,50.6,57.9,9.2,9.3,10.2,100.0,106.2,110.3,201602
7662,WAS @ CHA 2017-01-23,CHA,240.0,35.0,90.0,0.389,8.0,32.0,0.25,21.0,25.0,0.84,12.0,31.0,43.0,24.0,7.0,5.0,8.0,19.0,99.0,,0.49,0.433,0.35600000000000004,0.278,22.2,86.1,47.8,68.6,7.4,9.1,7.3,100.0,104.1,114.6,201701
7663,WAS @ CHA 2017-01-23,WAS,240.0,43.0,80.0,0.5379999999999999,10.0,25.0,0.4,13.0,17.0,0.765,5.0,42.0,47.0,22.0,5.0,3.0,14.0,23.0,109.0,,0.623,0.6,0.313,0.213,13.9,77.8,52.2,51.2,5.3,5.2,13.8,100.0,114.6,104.1,201701
7664,WAS @ CHA 2017-03-18,CHA,240.0,35.0,82.0,0.42700000000000005,9.0,24.0,0.375,19.0,27.0,0.7040000000000001,6.0,35.0,41.0,23.0,8.0,8.0,7.0,20.0,98.0,,0.522,0.48200000000000004,0.293,0.32899999999999996,14.3,81.4,48.2,65.7,8.6,17.4,6.9,100.0,105.3,100.0,201703
7665,WAS @ CHA 2017-03-18,WAS,240.0,29.0,79.0,0.36700000000000005,11.0,33.0,0.33299999999999996,24.0,31.0,0.774,8.0,36.0,44.0,21.0,6.0,7.0,12.0,21.0,93.0,,0.502,0.43700000000000006,0.418,0.392,18.6,85.7,51.8,72.4,6.4,12.1,11.5,100.0,100.0,105.3,201703
7666,WAS @ CHA 2017-11-22,CHA,265.0,43.0,91.0,0.473,10.0,28.0,0.35700000000000004,33.0,40.0,0.825,14.0,34.0,48.0,23.0,5.0,5.0,11.0,20.0,129.0,,0.594,0.527,0.308,0.44,29.2,79.1,52.7,53.5,4.7,7.6,9.2,100.0,122.0,117.3,201711
7667,WAS @ CHA 2017-11-22,WAS,265.0,48.0,99.0,0.485,11.0,33.0,0.33299999999999996,17.0,22.0,0.773,9.0,34.0,43.0,25.0,4.0,6.0,12.0,29.0,124.0,,0.57,0.54,0.33299999999999996,0.222,20.9,70.8,47.3,52.1,3.8,9.5,9.9,100.0,117.3,122.0,201711
7668,WAS @ CHA 2018-01-17,CHA,240.0,48.0,98.0,0.49,15.0,31.0,0.484,22.0,26.0,0.846,13.0,36.0,49.0,27.0,10.0,5.0,9.0,18.0,133.0,,0.608,0.5660000000000001,0.316,0.265,28.3,83.7,55.1,56.3,9.9,8.5,7.6,100.0,131.6,107.8,201801
7669,WAS @ CHA 2018-01-17,WAS,240.0,40.0,82.0,0.488,13.0,23.0,0.565,16.0,23.0,0.696,7.0,33.0,40.0,31.0,3.0,7.0,16.0,23.0,109.0,,0.5920000000000001,0.5670000000000001,0.28,0.28,16.3,71.7,44.9,77.5,3.0,10.4,14.8,100.0,107.8,131.6,201801
7670,WAS @ CHI 2016-01-11,CHI,240.0,34.0,81.0,0.42,9.0,22.0,0.409,23.0,27.0,0.852,10.0,34.0,44.0,18.0,5.0,6.0,16.0,16.0,100.0,,0.5379999999999999,0.475,0.272,0.33299999999999996,25.0,72.3,50.6,52.9,5.2,8.0,14.7,100.0,104.1,118.7,201601
7671,WAS @ CHI 2016-01-11,WAS,240.0,48.0,99.0,0.485,9.0,24.0,0.375,9.0,10.0,0.9,13.0,30.0,43.0,31.0,10.0,7.0,9.0,23.0,114.0,,0.551,0.53,0.242,0.10099999999999999,27.7,75.0,49.4,64.6,10.4,11.9,8.0,100.0,118.7,104.1,201601
7672,WAS @ CHI 2016-02-24,CHI,240.0,44.0,88.0,0.5,8.0,23.0,0.348,13.0,16.0,0.813,7.0,43.0,50.0,26.0,6.0,2.0,15.0,22.0,109.0,,0.573,0.545,0.261,0.182,17.5,82.7,54.3,59.1,5.9,3.2,13.6,100.0,107.4,102.5,201602
7673,WAS @ CHI 2016-02-24,WAS,240.0,38.0,90.0,0.42200000000000004,9.0,28.0,0.321,19.0,26.0,0.731,9.0,33.0,42.0,19.0,11.0,4.0,11.0,22.0,104.0,,0.513,0.47200000000000003,0.311,0.289,17.3,82.5,45.7,50.0,10.8,6.2,9.8,100.0,102.5,107.4,201602
7674,WAS @ CHI 2016-11-12,CHI,240.0,39.0,97.0,0.402,5.0,15.0,0.33299999999999996,23.0,25.0,0.92,15.0,37.0,52.0,21.0,7.0,6.0,10.0,20.0,106.0,,0.491,0.428,0.155,0.258,29.4,74.0,51.5,53.8,7.2,7.7,8.5,100.0,109.2,97.8,201611
7675,WAS @ CHI 2016-11-12,WAS,240.0,38.0,91.0,0.418,4.0,13.0,0.308,15.0,18.0,0.833,13.0,36.0,49.0,19.0,3.0,7.0,12.0,22.0,95.0,,0.48,0.44,0.14300000000000002,0.198,26.0,70.6,48.5,50.0,3.1,8.5,10.8,100.0,97.8,109.2,201611
7676,WAS @ CHI 2016-12-21,CHI,240.0,38.0,95.0,0.4,6.0,21.0,0.28600000000000003,15.0,19.0,0.789,17.0,32.0,49.0,25.0,4.0,5.0,14.0,18.0,97.0,,0.469,0.43200000000000005,0.221,0.2,30.9,84.2,52.7,65.8,4.1,7.8,11.9,100.0,100.4,110.8,201612
7677,WAS @ CHI 2016-12-21,WAS,240.0,43.0,82.0,0.524,3.0,18.0,0.16699999999999998,18.0,25.0,0.72,6.0,38.0,44.0,23.0,7.0,3.0,10.0,20.0,107.0,,0.575,0.5429999999999999,0.22,0.305,15.8,69.1,47.3,53.5,7.2,4.1,9.7,100.0,110.8,100.4,201612
7678,WAS @ CHI 2018-02-10,CHI,240.0,34.0,80.0,0.425,9.0,32.0,0.281,13.0,16.0,0.813,9.0,36.0,45.0,23.0,11.0,2.0,14.0,16.0,90.0,,0.517,0.48100000000000004,0.4,0.2,20.5,85.7,52.3,67.6,11.9,4.5,13.9,100.0,97.7,109.7,201802
7679,WAS @ CHI 2018-02-10,WAS,240.0,38.0,82.0,0.46299999999999997,13.0,38.0,0.342,12.0,14.0,0.857,6.0,35.0,41.0,31.0,8.0,3.0,13.0,17.0,101.0,,0.573,0.5429999999999999,0.46299999999999997,0.171,14.3,79.5,47.7,81.6,8.7,6.3,12.9,100.0,109.7,97.7,201802
7680,WAS @ CHI 2018-04-01,CHI,240.0,43.0,82.0,0.524,18.0,34.0,0.529,9.0,13.0,0.6920000000000001,6.0,34.0,40.0,30.0,7.0,1.0,17.0,17.0,113.0,,0.644,0.634,0.415,0.159,16.2,85.0,51.9,69.8,7.3,2.0,16.2,100.0,117.6,97.8,201804
7681,WAS @ CHI 2018-04-01,WAS,240.0,37.0,81.0,0.457,8.0,30.0,0.267,12.0,12.0,1.0,6.0,31.0,37.0,27.0,5.0,4.0,16.0,12.0,94.0,,0.545,0.506,0.37,0.14800000000000002,15.0,83.8,48.1,73.0,5.2,8.3,15.6,100.0,97.8,117.6,201804
7682,WAS @ CLE 2015-12-01,CLE,240.0,28.0,83.0,0.337,9.0,30.0,0.3,20.0,23.0,0.87,10.0,37.0,47.0,15.0,8.0,3.0,18.0,18.0,85.0,,0.456,0.392,0.361,0.27699999999999997,21.3,94.9,54.7,53.6,8.1,5.5,16.2,100.0,86.4,98.6,201512
7683,WAS @ CLE 2015-12-01,WAS,240.0,39.0,83.0,0.47,7.0,28.0,0.25,12.0,16.0,0.75,2.0,37.0,39.0,23.0,7.0,5.0,12.0,23.0,97.0,,0.539,0.512,0.337,0.193,5.1,78.7,45.3,59.0,7.1,9.4,11.8,100.0,98.6,86.4,201512
7684,WAS @ CLE 2016-03-04,CLE,240.0,42.0,90.0,0.467,12.0,27.0,0.444,12.0,16.0,0.75,8.0,39.0,47.0,24.0,9.0,5.0,9.0,19.0,108.0,,0.556,0.5329999999999999,0.3,0.17800000000000002,17.8,79.6,50.0,57.1,9.4,8.2,8.5,100.0,112.4,86.4,201603
7685,WAS @ CLE 2016-03-04,WAS,240.0,32.0,81.0,0.395,3.0,20.0,0.15,16.0,24.0,0.667,10.0,37.0,47.0,14.0,2.0,5.0,16.0,19.0,83.0,,0.45299999999999996,0.414,0.247,0.29600000000000004,20.4,82.2,50.0,43.8,2.1,7.9,14.9,100.0,86.4,112.4,201603
7686,WAS @ CLE 2017-03-25,CLE,240.0,41.0,83.0,0.494,12.0,33.0,0.364,21.0,27.0,0.778,11.0,21.0,32.0,24.0,6.0,6.0,13.0,18.0,115.0,,0.606,0.5660000000000001,0.39799999999999996,0.325,27.5,65.6,44.4,58.5,6.5,9.4,12.1,100.0,123.9,136.8,201703
7687,WAS @ CLE 2017-03-25,WAS,240.0,49.0,82.0,0.598,8.0,18.0,0.444,21.0,26.0,0.8079999999999999,11.0,29.0,40.0,24.0,10.0,4.0,11.0,23.0,127.0,,0.68,0.6459999999999999,0.22,0.317,34.4,72.5,55.6,49.0,10.8,8.0,10.5,100.0,136.8,123.9,201703
7688,WAS @ CLE 2018-02-22,CLE,240.0,42.0,84.0,0.5,8.0,35.0,0.22899999999999998,11.0,19.0,0.579,6.0,30.0,36.0,20.0,5.0,2.0,13.0,15.0,103.0,,0.5579999999999999,0.5479999999999999,0.41700000000000004,0.226,15.0,76.9,45.6,47.6,5.2,3.2,12.3,100.0,107.3,114.6,201802
7689,WAS @ CLE 2018-02-22,WAS,240.0,44.0,92.0,0.478,12.0,30.0,0.4,10.0,10.0,1.0,9.0,34.0,43.0,29.0,9.0,3.0,10.0,23.0,110.0,,0.5710000000000001,0.5429999999999999,0.326,0.109,23.1,85.0,54.4,65.9,9.4,6.1,9.4,100.0,114.6,107.3,201802
7690,WAS @ CLE 2018-04-05,CLE,240.0,42.0,77.0,0.545,13.0,27.0,0.48100000000000004,22.0,28.0,0.7859999999999999,5.0,30.0,35.0,26.0,10.0,3.0,16.0,14.0,119.0,,0.6659999999999999,0.63,0.35100000000000003,0.364,14.7,71.4,46.1,61.9,10.1,4.1,15.2,100.0,119.6,115.6,201804
7691,WAS @ CLE 2018-04-05,WAS,240.0,47.0,94.0,0.5,9.0,21.0,0.429,12.0,14.0,0.857,12.0,29.0,41.0,34.0,8.0,7.0,15.0,23.0,115.0,,0.574,0.5479999999999999,0.223,0.149,28.6,85.3,53.9,72.3,8.0,14.0,13.0,100.0,115.6,119.6,201804
7692,WAS @ DAL 2015-12-12,DAL,240.0,38.0,89.0,0.42700000000000005,14.0,33.0,0.424,21.0,24.0,0.875,11.0,35.0,46.0,23.0,5.0,3.0,12.0,12.0,111.0,,0.557,0.506,0.371,0.27,23.9,89.7,54.1,60.5,5.1,5.4,10.8,100.0,112.7,115.7,201512
7693,WAS @ DAL 2015-12-12,WAS,240.0,44.0,85.0,0.518,14.0,29.0,0.483,12.0,15.0,0.8,4.0,35.0,39.0,33.0,6.0,6.0,13.0,22.0,114.0,,0.622,0.6,0.341,0.17600000000000002,10.3,76.1,45.9,75.0,6.1,10.7,12.4,100.0,115.7,112.7,201512
7694,WAS @ DAL 2017-01-03,DAL,240.0,37.0,78.0,0.474,17.0,32.0,0.531,22.0,24.0,0.917,2.0,40.0,42.0,20.0,4.0,3.0,12.0,21.0,113.0,,0.638,0.583,0.41,0.308,5.7,88.9,52.5,54.1,4.0,4.8,11.9,100.0,114.4,106.3,201701
7695,WAS @ DAL 2017-01-03,WAS,240.0,41.0,92.0,0.446,11.0,30.0,0.36700000000000005,12.0,14.0,0.857,5.0,33.0,38.0,27.0,6.0,7.0,9.0,19.0,105.0,,0.535,0.505,0.326,0.152,11.1,94.3,47.5,65.9,6.1,15.2,8.4,100.0,106.3,114.4,201701
7696,WAS @ DAL 2018-01-22,DAL,240.0,38.0,87.0,0.43700000000000006,10.0,31.0,0.32299999999999995,12.0,17.0,0.706,9.0,43.0,52.0,20.0,9.0,9.0,11.0,21.0,98.0,,0.519,0.494,0.35600000000000004,0.195,23.1,71.7,52.5,52.6,9.8,16.7,10.4,100.0,106.9,81.8,201801
7697,WAS @ DAL 2018-01-22,WAS,240.0,26.0,86.0,0.302,7.0,32.0,0.21899999999999997,16.0,27.0,0.593,17.0,30.0,47.0,15.0,7.0,5.0,12.0,18.0,75.0,,0.38299999999999995,0.34299999999999997,0.37200000000000005,0.314,28.3,76.9,47.5,57.7,7.6,8.9,10.9,100.0,81.8,106.9,201801
7698,WAS @ DEN 2016-03-12,DEN,240.0,42.0,80.0,0.525,8.0,24.0,0.33299999999999996,24.0,29.0,0.828,9.0,35.0,44.0,24.0,10.0,8.0,21.0,27.0,116.0,,0.625,0.575,0.3,0.363,26.5,74.5,54.3,57.1,9.8,12.3,18.5,100.0,113.3,97.7,201603
7699,WAS @ DEN 2016-03-12,WAS,240.0,36.0,86.0,0.419,7.0,21.0,0.33299999999999996,21.0,29.0,0.7240000000000001,12.0,25.0,37.0,20.0,13.0,3.0,19.0,28.0,100.0,,0.506,0.45899999999999996,0.244,0.337,25.5,73.5,45.7,55.6,12.7,5.4,16.1,100.0,97.7,113.3,201603
7700,WAS @ DEN 2017-03-08,DEN,240.0,46.0,87.0,0.529,13.0,28.0,0.46399999999999997,8.0,17.0,0.47100000000000003,10.0,29.0,39.0,31.0,6.0,2.0,16.0,16.0,113.0,,0.598,0.603,0.322,0.195,22.2,78.4,47.6,67.4,6.1,3.2,14.5,100.0,114.2,124.3,201703
7701,WAS @ DEN 2017-03-08,WAS,240.0,50.0,88.0,0.568,11.0,26.0,0.423,12.0,19.0,0.632,8.0,35.0,43.0,31.0,10.0,0.0,11.0,16.0,123.0,,0.638,0.631,0.295,0.21600000000000003,21.6,77.8,52.4,62.0,10.1,0.0,10.2,100.0,124.3,114.2,201703
7702,WAS @ DEN 2017-10-23,DEN,240.0,39.0,80.0,0.488,8.0,23.0,0.348,18.0,23.0,0.7829999999999999,9.0,35.0,44.0,27.0,5.0,2.0,23.0,22.0,104.0,,0.5770000000000001,0.5379999999999999,0.28800000000000003,0.28800000000000003,24.3,77.8,53.7,69.2,5.0,3.7,20.3,100.0,103.7,108.7,201710
7703,WAS @ DEN 2017-10-23,WAS,240.0,37.0,84.0,0.44,9.0,30.0,0.3,26.0,28.0,0.929,10.0,28.0,38.0,24.0,13.0,3.0,15.0,24.0,109.0,,0.5660000000000001,0.494,0.35700000000000004,0.33299999999999996,22.2,75.7,46.3,64.9,13.0,5.3,13.5,100.0,108.7,103.7,201710
7704,WAS @ DET 2015-11-21,DET,240.0,36.0,79.0,0.456,8.0,26.0,0.308,15.0,21.0,0.7140000000000001,8.0,30.0,38.0,20.0,3.0,2.0,13.0,17.0,95.0,,0.5379999999999999,0.506,0.32899999999999996,0.266,19.5,76.9,47.5,55.6,3.4,3.4,12.8,100.0,106.4,108.7,201511
7705,WAS @ DET 2015-11-21,WAS,240.0,38.0,78.0,0.48700000000000004,7.0,19.0,0.368,14.0,20.0,0.7,9.0,33.0,42.0,22.0,10.0,0.0,11.0,19.0,97.0,,0.5589999999999999,0.532,0.244,0.256,23.1,80.5,52.5,57.9,11.2,0.0,11.2,100.0,108.7,106.4,201511
7706,WAS @ DET 2016-04-08,DET,240.0,36.0,77.0,0.46799999999999997,14.0,32.0,0.43799999999999994,26.0,29.0,0.897,7.0,37.0,44.0,17.0,5.0,2.0,12.0,18.0,112.0,,0.624,0.5579999999999999,0.41600000000000004,0.377,21.9,77.1,55.0,47.2,5.4,3.0,11.8,100.0,120.2,106.2,201604
7707,WAS @ DET 2016-04-08,WAS,240.0,38.0,86.0,0.442,6.0,19.0,0.316,17.0,23.0,0.7390000000000001,11.0,25.0,36.0,19.0,5.0,1.0,12.0,23.0,99.0,,0.515,0.47700000000000004,0.221,0.267,22.9,78.1,45.0,50.0,5.4,2.2,11.1,100.0,106.2,120.2,201604
7708,WAS @ DET 2017-01-21,DET,240.0,43.0,87.0,0.494,11.0,28.0,0.39299999999999996,16.0,22.0,0.727,13.0,36.0,49.0,25.0,9.0,4.0,20.0,27.0,113.0,,0.584,0.557,0.322,0.253,27.7,73.5,51.0,58.1,8.9,6.2,17.1,100.0,111.2,110.2,201701
7709,WAS @ DET 2017-01-21,WAS,240.0,39.0,91.0,0.429,8.0,26.0,0.308,26.0,33.0,0.7879999999999999,13.0,34.0,47.0,23.0,12.0,3.0,11.0,22.0,112.0,,0.531,0.473,0.28600000000000003,0.363,26.5,72.3,49.0,59.0,11.8,5.1,9.4,100.0,110.2,111.2,201701
7710,WAS @ DET 2017-04-10,DET,240.0,43.0,94.0,0.457,10.0,26.0,0.385,5.0,5.0,1.0,6.0,30.0,36.0,22.0,9.0,2.0,10.0,18.0,101.0,,0.525,0.511,0.27699999999999997,0.053,13.3,76.9,42.9,51.2,9.2,3.1,9.4,100.0,103.6,107.7,201704
7711,WAS @ DET 2017-04-10,WAS,240.0,42.0,83.0,0.506,7.0,19.0,0.368,14.0,16.0,0.875,9.0,39.0,48.0,27.0,8.0,5.0,17.0,13.0,105.0,,0.583,0.5479999999999999,0.22899999999999998,0.193,23.1,86.7,57.1,64.3,8.2,7.4,15.9,100.0,107.7,103.6,201704
