,game,team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,year_month,home,away,fl_home
5941,SAS @ BKN 2016-01-11,SAS,240.0,44.0,82.0,0.537,4.0,13.0,0.308,14.0,19.0,0.737,10.0,30.0,40.0,27.0,8.0,4.0,12.0,15.0,106.0,,0.5870000000000001,0.561,0.159,0.232,28.6,85.7,57.1,61.4,9.0,6.6,11.7,100.0,119.7,89.2,201601,BKN,SAS,0
5942,SAS @ BKN 2017-01-23,BKN,240.0,32.0,81.0,0.395,5.0,25.0,0.2,17.0,18.0,0.944,5.0,33.0,38.0,14.0,2.0,5.0,16.0,18.0,86.0,,0.484,0.426,0.309,0.222,11.9,71.7,43.2,43.8,2.1,6.8,15.2,100.0,89.5,116.5,201701,BKN,SAS,1
5943,SAS @ BKN 2017-01-23,SAS,240.0,45.0,95.0,0.474,9.0,22.0,0.409,13.0,16.0,0.813,13.0,37.0,50.0,22.0,7.0,5.0,8.0,17.0,112.0,,0.5489999999999999,0.521,0.232,0.168,28.3,88.1,56.8,48.9,7.3,8.9,7.3,100.0,116.5,89.5,201701,BKN,SAS,0
5944,SAS @ BKN 2018-01-17,BKN,240.0,35.0,83.0,0.422,13.0,36.0,0.361,12.0,18.0,0.667,6.0,41.0,47.0,23.0,3.0,1.0,14.0,28.0,95.0,,0.522,0.5,0.434,0.217,14.6,85.4,52.8,65.7,3.1,1.6,13.3,100.0,98.7,103.8,201801,BKN,SAS,1
5945,SAS @ BKN 2018-01-17,SAS,240.0,34.0,82.0,0.415,9.0,19.0,0.474,23.0,31.0,0.742,7.0,35.0,42.0,24.0,8.0,4.0,9.0,20.0,100.0,,0.523,0.47,0.232,0.378,14.6,85.4,47.2,70.6,8.3,8.5,8.6,100.0,103.8,98.7,201801,BKN,SAS,0
5946,SAS @ BOS 2015-11-01,BOS,240.0,35.0,98.0,0.35700000000000004,6.0,29.0,0.207,11.0,14.0,0.7859999999999999,16.0,29.0,45.0,21.0,10.0,5.0,16.0,23.0,87.0,,0.418,0.388,0.29600000000000004,0.14300000000000002,28.1,74.4,46.9,60.0,10.1,7.8,13.3,100.0,87.5,95.6,201511,BOS,SAS,1
5947,SAS @ BOS 2015-11-01,SAS,240.0,36.0,83.0,0.434,5.0,19.0,0.263,18.0,25.0,0.72,10.0,41.0,51.0,22.0,10.0,6.0,18.0,16.0,95.0,,0.505,0.464,0.229,0.301,25.6,71.9,53.1,61.1,10.1,8.7,16.1,100.0,95.6,87.5,201511,BOS,SAS,0
5948,SAS @ BOS 2016-11-25,BOS,240.0,42.0,91.0,0.462,12.0,34.0,0.353,7.0,9.0,0.778,8.0,28.0,36.0,32.0,8.0,4.0,10.0,21.0,103.0,,0.542,0.527,0.374,0.099,20.0,68.3,44.4,76.2,8.6,7.0,9.5,100.0,110.4,116.9,201611,BOS,SAS,1
5949,SAS @ BOS 2016-11-25,SAS,240.0,38.0,81.0,0.469,11.0,24.0,0.458,22.0,25.0,0.88,13.0,32.0,45.0,24.0,4.0,8.0,16.0,12.0,109.0,,0.5920000000000001,0.537,0.29600000000000004,0.309,31.7,80.0,55.6,63.2,4.3,14.0,14.8,100.0,116.9,110.4,201611,BOS,SAS,0
5950,SAS @ BOS 2017-10-30,BOS,240.0,42.0,88.0,0.477,11.0,31.0,0.355,13.0,16.0,0.813,15.0,39.0,54.0,24.0,10.0,6.0,13.0,22.0,108.0,,0.568,0.54,0.35200000000000004,0.182,34.9,76.5,57.4,57.1,10.9,9.8,12.0,100.0,117.8,102.5,201710,BOS,SAS,1
5951,SAS @ BOS 2017-10-30,SAS,240.0,36.0,87.0,0.414,12.0,26.0,0.462,10.0,20.0,0.5,12.0,28.0,40.0,24.0,8.0,4.0,11.0,14.0,94.0,,0.491,0.483,0.299,0.23,23.5,65.1,42.6,66.7,8.7,7.0,10.3,100.0,102.5,117.8,201710,BOS,SAS,0
5952,SAS @ CHA 2016-03-21,CHA,240.0,35.0,87.0,0.402,8.0,19.0,0.421,13.0,19.0,0.684,10.0,36.0,46.0,18.0,11.0,5.0,14.0,12.0,91.0,,0.477,0.448,0.218,0.218,20.8,80.0,49.5,51.4,11.4,7.2,12.8,100.0,93.9,90.9,201603,CHA,SAS,1
5953,SAS @ CHA 2016-03-21,SAS,240.0,37.0,86.0,0.43,4.0,17.0,0.235,10.0,13.0,0.769,9.0,38.0,47.0,23.0,9.0,12.0,16.0,17.0,88.0,,0.48,0.453,0.198,0.151,20.0,79.2,50.5,62.2,9.3,17.6,14.9,100.0,90.9,93.9,201603,CHA,SAS,0
5954,SAS @ CHA 2016-11-23,CHA,240.0,45.0,89.0,0.506,11.0,20.0,0.55,13.0,18.0,0.722,12.0,32.0,44.0,30.0,3.0,3.0,15.0,16.0,114.0,,0.588,0.5670000000000001,0.225,0.202,31.6,80.0,56.4,66.7,3.2,5.5,13.4,100.0,119.8,125.0,201611,CHA,SAS,1
5955,SAS @ CHA 2016-11-23,SAS,240.0,44.0,86.0,0.512,13.0,31.0,0.419,18.0,20.0,0.9,8.0,26.0,34.0,28.0,9.0,8.0,9.0,18.0,119.0,,0.628,0.5870000000000001,0.36,0.233,20.0,68.4,43.6,63.6,9.5,11.6,8.7,100.0,125.0,119.8,201611,CHA,SAS,0
5956,SAS @ CHA 2017-11-25,CHA,240.0,31.0,84.0,0.369,4.0,25.0,0.16,20.0,26.0,0.769,14.0,28.0,42.0,20.0,7.0,4.0,14.0,19.0,86.0,,0.451,0.393,0.298,0.31,27.5,77.8,48.3,64.5,7.6,7.1,12.8,100.0,93.1,114.7,201711,CHA,SAS,1
5957,SAS @ CHA 2017-11-25,SAS,240.0,39.0,81.0,0.481,6.0,25.0,0.24,22.0,25.0,0.88,8.0,37.0,45.0,22.0,8.0,7.0,11.0,19.0,106.0,,0.5760000000000001,0.519,0.309,0.309,22.2,72.5,51.7,56.4,8.7,11.9,10.7,100.0,114.7,93.1,201711,CHA,SAS,0
5958,SAS @ CHI 2015-11-30,CHI,240.0,37.0,86.0,0.43,6.0,16.0,0.375,12.0,20.0,0.6,12.0,39.0,51.0,25.0,4.0,6.0,10.0,21.0,92.0,,0.485,0.465,0.18600000000000005,0.233,25.5,76.5,52.0,67.6,4.4,7.9,9.5,100.0,100.3,97.0,201511,CHI,SAS,1
5959,SAS @ CHI 2015-11-30,SAS,240.0,37.0,90.0,0.411,2.0,14.0,0.14300000000000002,13.0,18.0,0.722,12.0,35.0,47.0,20.0,5.0,4.0,9.0,17.0,89.0,,0.454,0.422,0.156,0.2,23.5,74.5,48.0,54.1,5.5,5.7,8.4,100.0,97.0,100.3,201511,CHI,SAS,0
5960,SAS @ CHI 2016-12-08,CHI,240.0,35.0,80.0,0.438,4.0,17.0,0.235,21.0,27.0,0.778,11.0,40.0,51.0,24.0,7.0,5.0,20.0,13.0,95.0,,0.517,0.463,0.213,0.338,25.6,78.4,54.3,68.6,7.1,7.2,17.9,100.0,96.9,92.8,201612,CHI,SAS,1
5961,SAS @ CHI 2016-12-08,SAS,240.0,39.0,97.0,0.402,9.0,28.0,0.321,4.0,5.0,0.8,11.0,32.0,43.0,21.0,12.0,8.0,12.0,18.0,91.0,,0.459,0.448,0.289,0.052000000000000005,21.6,74.4,45.7,53.8,12.2,12.7,10.8,100.0,92.8,96.9,201612,CHI,SAS,0
5962,SAS @ CHI 2017-10-21,CHI,240.0,31.0,82.0,0.378,8.0,28.0,0.28600000000000003,7.0,9.0,0.778,8.0,40.0,48.0,18.0,3.0,5.0,19.0,15.0,77.0,,0.448,0.4270000000000001,0.341,0.11,17.4,74.1,48.0,58.1,3.2,6.2,18.1,100.0,80.9,91.5,201710,CHI,SAS,1
5963,SAS @ CHI 2017-10-21,SAS,240.0,38.0,93.0,0.409,1.0,12.0,0.083,10.0,16.0,0.625,14.0,38.0,52.0,25.0,8.0,3.0,11.0,14.0,87.0,,0.435,0.414,0.129,0.172,25.9,82.6,52.0,65.8,8.4,5.6,9.9,100.0,91.5,80.9,201710,CHI,SAS,0
5964,SAS @ CLE 2016-01-30,CLE,240.0,45.0,82.0,0.5489999999999999,9.0,23.0,0.391,18.0,21.0,0.857,10.0,33.0,43.0,24.0,4.0,4.0,9.0,21.0,117.0,,0.6409999999999999,0.604,0.28,0.256,29.4,80.5,57.3,53.3,4.6,6.3,9.0,100.0,134.0,118.0,201601,CLE,SAS,1
